id,lsl_ts,unix_ts,battery_level,temperature_c,fuel_gauge_voltage
116,10564.5368899,1671625793.67,80,0,3251.6000000000004
116,10564.5368899,1671625793.67,80,0,3251.6000000000004
117,10574.8402638,1671625803.974,80,0,3253.8
117,10574.8402638,1671625803.974,80,0,3253.8
118,10585.1588464,1671625814.292,85,0,3262.6000000000004
118,10585.1588464,1671625814.292,85,0,3262.6000000000004
119,10595.4646077,1671625824.598,85,0,3262.6000000000004
119,10595.4646077,1671625824.598,85,0,3262.6000000000004
120,10605.768853,1671625834.902,80,0,3251.6000000000004
120,10605.768853,1671625834.902,80,0,3251.6000000000004
121,10616.0795292,1671625845.214,85,0,3258.2000000000003
121,10616.0795292,1671625845.214,85,0,3258.2000000000003
122,10626.381192,1671625855.515,80,0,3253.8
122,10626.381192,1671625855.515,80,0,3253.8
123,10636.6889302,1671625865.823,80,0,3256.0000000000005
123,10636.6889302,1671625865.823,80,0,3256.0000000000005
